,AHI,snore_db_mean,saturation_mean,desaturations_mean_nadir,percent_of_supine_sleep,total_sleep_time,sleep_efficiency,variability_between_sleep_stage_percents,hrv_time_rmssd_during_night,hrv_time_rmssd_during_wake
Lipids_NEG_664.3798_210.2822_280.0784,,,0.0746632580173066,0.0729665372138888,,,-0.0527277386731659,,0.0649431879470956,
Lipids_POS_510.3552_192.8873_242.5608,-0.0437767747351353,,0.0655102513020959,0.0766944050586161,,,-0.0444212951907497,,0.06948420963364,
Lipids_POS_464.4458_310.8487_251.1330,-0.0614924315289239,-0.0426480215378293,0.0740246845240781,0.0600819170212963,,,,-0.0582989858473333,0.0481822935986641,0.0456727972951911
Lipids_NEG_1103.8478_418.3894_373.3520,-0.0619812829922928,,0.09848679166786,0.0545412529509268,,,,,0.062278021692399,
Lipids_POS_623.6191_371.6755_289.2574,-0.0834465135845391,,0.0875944175328986,0.0548657998774875,,,,,0.0954788962872857,
Lipids_POS_482.3600_188.1227_240.1046,-0.0591155914925865,-0.0446772375988404,0.1060166301007728,0.0934557396247712,,,,,0.0939589370154301,0.0458310679090278
Lipids_NEG_540.3664_188.2946_250.3236,-0.0541498965620312,-0.051106204468215,0.099525989998593,0.0799339544603753,,,,,0.091836674914879,
Lipids_POS_878.6722_345.0096_330.9439,-0.0640148953039123,-0.0591298005650912,0.0653488989031974,0.0680815622130626,,,,,0.0815943269263876,
Lipids_POS_524.3381_178.8354_242.8375,-0.0833491093621924,,0.0879966258840581,0.0811278642220681,,,,0.0494300338692661,0.0561150653052844,0.05121183422564
Lipids_POS_814.5574_273.2662_307.9516,-0.0619392776308765,,0.0863651749709196,0.0615002742723362,-0.04322274542957,,,0.0476654865187052,0.0485580344565113,
Lipids_NEG_1105.8633_427.4423_372.9745,-0.1290415282056698,,0.1282541277049587,0.086214872163673,,,0.0502408853916147,,0.0569307034739948,
Lipids_NEG_627.5584_388.2831_277.8463,-0.108427185709154,,0.12144105750641,0.0778915395522977,,,0.0687348243388878,,0.0737515982992863,
Lipids_POS_780.6698_395.3005_315.1220,-0.1230363218889094,,0.1161877283728873,0.0703592373947849,,,0.060793188236123,,0.0677655306673385,
Lipids_POS_863.7090_431.2178_329.2203,-0.1119844263786556,,0.1265036137148512,0.1224948788468584,,,0.0675045970236078,,,
Lipids_POS_880.5893_324.8986_317.4475,-0.0836831438832223,,0.0883800746722082,0.0717741481039041,-0.0423424080385532,,0.0621650535796535,,,
Lipids_POS_756.5505_346.1802_302.3216,-0.0936466657689726,,0.1330116719031589,0.0746209058295119,,,0.0544221866489976,,,
Lipids_POS_877.7242_440.5557_334.5908,-0.1009664029269905,,0.1110985746018123,0.0602983997954527,,,0.0720123484090096,,,
Lipids_POS_1408.4280_476.7069_407.3129,-0.1011920578983448,,0.073288134406059,,,0.0716813986395931,0.0544288734657417,,,
Lipids_POS_832.6626_386.4281_318.2037,-0.081621608480753,,0.0874219927313686,0.0966600623744336,,0.0630733340123376,0.0872978625126671,,,
Lipids_NEG_777.5745_324.1107_306.1297,-0.1082853605305421,,0.1108998061104455,0.0759106847970519,,0.0729832014053359,0.048595324387016,,,
Lipids_NEG_1023.6948_409.3199_354.5090,-0.1071617870809322,,0.0918979145670078,0.058672824788654,,0.0577843455856709,0.06117786377844,,,
Lipids_POS_1192.8000_325.3944_389.7978,-0.0526104412087632,,0.0742919241400793,,,-0.0471045334806974,,,0.0773080592575519,
Lipids_POS_558.4875_361.1097_278.7483,-0.0516539961542148,,0.0546856505207836,,,-0.0541963850899543,,,0.0702679905249385,
Lipids_POS_1039.8100_403.1913_363.4211,-0.0527711487312967,,0.0506823917794462,,,-0.0523526224598362,,,0.0668825956355468,
Lipids_NEG_924.5932_337.9227_335.0301,,,0.0547357888827179,,,-0.0492805887274814,,,0.0753072523922747,
Lipids_POS_712.5862_405.8704_308.9103,,,0.0669020978116508,,,-0.0629345686056613,,,0.0419018619224782,
Lipids_POS_698.6074_385.6549_304.1780,-0.047998382436416,,0.0584818983822944,,,,,,0.0469145875970397,0.051992408457259
Lipids_NEG_381.3730_346.1399_214.0160,-0.0642622340185397,,0.074212443025679,,,-0.0455509191853509,,-0.0511490312256919,0.0636947728420775,0.0509619280529426
Lipids_NEG_1001.8161_500.6445_362.1552,-0.0784812267392849,,0.0746500381188466,,,-0.0445713064108284,,,0.0623349136320472,0.0447238855072122
Lipids_POS_740.6169_417.2891_313.2434,-0.0694690115362425,,0.0826368003641156,,,-0.0469677089124979,,,0.0581126157588386,0.0444329333495505
Lipids_NEG_581.5261_353.9746_270.8747,-0.0938524578778287,,0.0746592381661886,,,,0.0558472213515537,,0.0531444614086756,
Lipids_NEG_910.5776_338.0464_331.2197,-0.0609685655058206,,0.0565529335012496,,,,0.045842315537222,,0.0894074992137901,
Lipids_POS_1527.6198_333.0774_675.1196,-0.063397422193877,,0.0534436065516313,,,,0.064559438349122,,0.0640312422617583,
Lipids_POS_553.3678_342.8855_253.3734,-0.0548668125279461,,0.0616243155924135,,,,0.0434304293542352,,0.0492770140832378,
Lipids_NEG_896.1817_377.3342_295.1632,-0.0814784849293608,,0.0592904950123991,,,,,,0.0752217469932571,
Lipids_POS_537.5345_354.0761_266.8099,-0.0756160394392271,,0.0514579380050751,,,,,,0.0829318686878594,
Lipids_NEG_923.0922_341.5713_297.2720,-0.0796348681018994,,0.0763749635787717,,,,,,0.047642687525344,
Lipids_NEG_1173.7606_325.5544_387.2813,-0.0555547728612955,,0.0431891706447373,,,,,,0.0507210348047554,
Lipids_NEG_863.1251_339.0832_284.3788,-0.0651978412781757,,0.048858418423159,,,,,,0.0552556500729537,
Lipids_NEG_595.1018_304.9119_241.7806,-0.0548752143334715,,0.0689787809750161,,,,,,0.0489422533602162,
Lipids_NEG_339.3264_314.3853_201.6877,-0.0603751661629106,,0.058913672174154,,,,,,0.0664196342223689,
Lipids_NEG_1115.8487_414.7104_371.5113,-0.0626714036373492,,0.0629035306747158,,,,,,0.0533308041933597,
Lipids_NEG_713.1445_301.4496_262.6143,-0.0567280255980903,,0.0655132327154737,,,,,,0.0597008987875141,
Lipids_POS_118.0865_34.3995_122.1166,-0.0571297103164232,,0.0589862030003092,,,,,,0.0589760877724531,
Lipids_NEG_516.4173_310.5189_364.8547,-0.1150261966058449,,0.1025533741160627,,,,,,0.0961807645535181,
Lipids_NEG_655.4930_346.7684_293.9731,-0.1016936854682151,,0.1117279441922994,,,,,,0.0572921483119015,
Lipids_POS_900.6794_391.6106_333.8765,-0.0891555625282133,,0.089852760485678,,,,,,0.0786612679956171,
Lipids_NEG_626.5485_371.7499_275.2752,-0.1075393136564323,,0.0763401798948213,,,,,,0.0656259281579736,
Lipids_NEG_869.1640_377.2304_294.0955,-0.1033468745184876,,0.0812182594942994,,,,,,0.0629466813109673,
Lipids_POS_974.7523_397.3404_347.4551,-0.1096137944676094,-0.0697803944118228,0.0937522738238168,,,,,,0.0670889990754466,
Lipids_NEG_1034.6191_300.9622_346.2068,-0.0446150379012098,-0.0438607270237112,0.0442662203315131,,,,,,0.0481710774732109,
Lipids_NEG_1129.8638_413.1329_380.5167,-0.0600972509740284,-0.0433468276695792,0.0599293774994724,,,,,,0.0566864398789974,
Lipids_POS_794.8619_343.7686_309.7882,-0.0717977261226138,-0.0728869548151317,0.0460456846199196,,,,,,0.0425083382934625,
Lipids_POS_1000.8668_525.1543_372.8381,-0.0781781077317344,-0.0539764893328899,0.0725850439770741,,,,,,0.0501980141035584,
Lipids_POS_1233.8262_325.7879_397.4506,-0.0483399909599509,,0.0773675879695252,,,,,-0.0560877744001528,0.0945833106113459,
Lipids_POS_1383.9509_374.3731_457.5132,-0.0526595606726537,,0.0828784215267418,,0.0494206705547037,,,,0.0965842962526394,
Lipids_NEG_800.5594_354.0673_299.5396,-0.091151082870641,,,,,0.094575014407686,,,,
Lipids_POS_714.6174_425.6712_309.6588,-0.0801466958164082,,,,,0.0504499060530207,,,,
Lipids_POS_862.6295_357.4456_322.1283,-0.0636202890699605,-0.0464913699318575,,,,0.0427510784709669,,0.0445025914619126,,
Lipids_POS_828.6100_346.5201_312.3381,-0.079150692630849,-0.0613798420951184,,,,0.0671603854387342,,,,
Lipids_POS_729.6276_424.0178_314.7617,-0.0921840197327476,-0.0459449531067146,,,,0.0451442732959798,,,,
Lipids_NEG_740.6393_379.7692_306.0584,-0.0549518153298876,,,,-0.0585510305648968,,,,,0.0570190928971405
Lipids_NEG_876.6096_349.3542_325.0381,-0.102736640011858,,0.06225709982648,,,,,,,0.0830532681348366
Lipids_NEG_1533.1131_338.6283_468.0026,-0.0712391132988526,,0.0545202626613702,,,,,,,0.0616735990152424
Lipids_POS_1248.3168_470.9551_347.5167,-0.0987926372841685,,0.0548489517682481,,,,,,,0.050094177943516
Lipids_POS_741.6405_391.9518_327.2290,-0.0992853407087691,,,,,,,,,0.0657663982337199
Lipids_POS_951.7396_424.5278_349.5599,-0.0574291215576182,,,,,,,,,0.0730463396084383
Lipids_POS_659.5705_370.3347_303.5907,-0.1099251175333906,,0.0675296969544833,,-0.0627549600018264,,,,,
Lipids_POS_854.5381_280.7024_308.5517,-0.0838242927120011,,0.0547247546503654,,,,0.0517487969550396,-0.0454619052073845,,
Lipids_POS_288.2896_162.8774_194.6547,-0.0934604301378837,,0.0886179962424869,,,,,-0.0469156764799927,,
Lipids_POS_657.5580_388.2513_289.4203,-0.0628229241399827,,0.0897896600687895,,,,,-0.0476536385960362,,
Lipids_NEG_271.2864_236.5747_176.9600,-0.0684970049888425,,0.0778399601299604,,,,,-0.0559904267634636,,
Lipids_NEG_749.5333_338.7833_289.2252,-0.0819312509122859,,0.0793901869411786,,,,,-0.0625721529979685,,
Lipids_NEG_595.5405_528.9875_276.2473,-0.0965865521061628,,0.0896587221328864,,0.054402189288782,,,,,
Lipids_NEG_609.5562_529.4113_280.1022,-0.0674749653082771,,0.0639787731364881,,0.0585982680940869,,,,,
Lipids_POS_1368.2520_481.9380_358.1654,-0.1049413626694459,,0.052950822516298,,,,,,,
Lipids_POS_1558.4458_430.8918_431.3751,-0.1153969951212223,,0.0659265131690106,,,,,,,
Lipids_POS_647.5754_406.5843_292.3192,-0.1044649831417774,,0.0627288615756508,,,,,,,
Lipids_POS_1248.3170_459.4843_341.4460,-0.1090244587787303,,0.0618767005702843,,,,,,,
Lipids_NEG_529.4616_364.0606_246.9158,-0.1035350128396958,,0.0748494984037783,,,,,,,
Lipids_POS_369.3507_413.9529_306.5536,-0.1132031858367482,,0.0799428131232117,,,,,,,
Lipids_POS_1176.2774_428.1824_333.8527,-0.1149993530234935,,0.0849106771804494,,,,,,,
Lipids_POS_369.6384_447.2885_210.6327,-0.1131842191556698,,0.0833052303749716,,,,,,,
Lipids_POS_270.2790_162.8773_191.0067,-0.1221972267641792,,0.1174539959753132,,,,,,,
Lipids_POS_1175.2774_444.4318_330.8572,-0.1517161278958725,,0.1023412646826995,,,,,,,
Lipids_NEG_912.5917_342.5054_333.9096,-0.144494967737651,,0.087380932664018,,,,,,,
Lipids_POS_711.3350_255.1601_305.5802,-0.1386510562822274,,0.0871983765054746,,,,,,,
Lipids_POS_840.6447_369.6022_319.3453,-0.058390170743283,,0.0778060071308354,,,,,0.0440452359416546,,
Lipids_NEG_950.6080_341.5772_338.8992,-0.0675788022746117,,0.1075695625176914,,,,,,,
Lipids_POS_963.3148_430.5555_308.3441,-0.089456715644082,,0.0443271402183138,,,,,,,
Lipids_POS_1308.2842_484.4117_350.1667,-0.0877137969676119,,0.0436060070290913,,,,,,,
Lipids_NEG_269.2478_467.2398_181.4181,-0.0889277659305307,,0.0899834262470944,,,,,,,
Lipids_POS_706.4638_196.1531_276.3537,-0.0716936103750999,,0.0819681673700907,,,,,,,
Lipids_POS_370.3542_345.6805_208.9482,-0.0749772576531462,,0.0850715260425242,,,,,,,
Lipids_POS_788.5785_294.3644_304.2650,-0.0750507428602235,,0.0736549245195415,,,,,,,
Lipids_NEG_1003.1680_421.7792_309.2059,-0.0806886164069179,,0.0719171300071538,,,,,,,
Lipids_NEG_808.5457_366.1801_306.1965,-0.0796804314150368,,0.0677324776432138,,,,,,,
Lipids_NEG_256.2360_466.3121_176.6862,-0.0902021052840719,,0.0776276467548613,,,,,,,
Lipids_NEG_767.6049_354.3454_297.0105,-0.0824266671356138,,0.0780002120812787,,,,,,,
Lipids_POS_268.2635_153.0808_188.9180,-0.0853556245560077,,0.0731573476844785,,,,,,,
Lipids_NEG_840.6111_359.7258_316.9682,-0.0426151255313979,,0.0532676678359233,,,,,,,
Lipids_POS_802.5951_304.1990_308.1841,-0.0513281791690288,,0.0470039133133602,,,,,,,
Lipids_POS_854.6730_359.8977_329.2007,-0.0559616352339246,,0.0437396943908904,,,,,,,
Lipids_POS_796.8781_359.7246_312.8888,-0.058054822195008,,0.0648557401377873,,,,,,,
Lipids_POS_851.7078_439.1261_328.7989,-0.054243917881893,,0.0620406222454768,,,,,,,
Lipids_POS_720.5531_368.4425_293.1588,-0.0550919957099167,,0.0613212151873301,,,,,,,
Lipids_POS_666.4908_295.5697_279.7228,-0.0508659725021834,,0.0693642498938366,,,,,,,
Lipids_POS_663.5704_402.6713_302.7985,-0.0496117385404699,,0.0632534740716108,,,,,,,
Lipids_POS_839.7078_443.2664_327.3129,-0.0487900418565739,,0.0625271745119204,,,,,,,
Lipids_POS_797.0447_359.6733_313.0425,-0.0576589425595181,,0.07710648764675,,,,,,,
Lipids_POS_688.5853_410.4341_301.4648,-0.0601840160230689,,0.0694946514559773,,,,,,,
Lipids_NEG_397.1781_46.7056_192.5894,-0.0741597864651033,,0.0594967782807549,,,,,,,
Lipids_NEG_595.5410_363.2613_274.7766,-0.0807034373516526,,0.0631271988692429,,,,,,,
Lipids_NEG_872.5646_273.3952_320.6035,-0.0618103255611979,,0.056978008565852,,,,,,,
Lipids_NEG_461.1150_513.4176_219.1413,-0.0622659118638273,,0.0606111271961447,,,,,,,
Lipids_POS_774.5638_284.9010_301.0871,-0.0688724149497421,,0.0596275900276688,,,,,,,
Lipids_POS_1203.3330_491.9000_344.1440,-0.0667260763722549,,0.0559963981547389,,,,,,,
Lipids_POS_784.9149_336.2865_303.2822,-0.0643487232920437,,0.0506237411166589,,,,,,,
Lipids_POS_1221.3437_454.6675_350.7153,-0.073872379094412,,0.0459159724755112,,,,,,,
Lipids_NEG_311.2953_291.4679_193.1637,-0.069860295823525,,0.0504899946809268,,,,,,,
Lipids_NEG_593.1213_512.9235_250.0038,-0.0724785980210299,,0.0526272051050899,,,,,,,
Lipids_POS_882.5690_298.3956_316.0410,-0.0735403514838593,,0.0443421095273677,0.045924632189508,,,,-0.0485635428062939,,
Lipids_POS_909.7289_455.6771_339.3156,-0.0707481443260811,,,0.0582162208347651,,,,-0.0457612532060714,,
Lipids_POS_183.0829_36.0495_150.0772,-0.0598987628166179,,,,,,,-0.0508298760408066,-0.0481582093563582,
Lipids_NEG_1011.1988_417.9863_311.3719,-0.0454391688094105,,,-0.057773471503362,,,,,,
Lipids_POS_889.2964_413.7348_296.0310,-0.0618220659797133,,,-0.0458861954307582,,,,,,
Lipids_POS_1115.3111_443.8614_323.7607,-0.061257371851844,-0.0441999167182774,,,,,,,,
Lipids_POS_268.9984_35.6700_163.0195,-0.0523595762347933,,,,,,,-0.0423744503350344,,
Lipids_NEG_563.1286_340.5461_244.4028,-0.0445992249853126,,,,,,,,,
Lipids_POS_722.7121_419.3648_314.3103,-0.0444747456795811,,,,,,,,,
Lipids_NEG_373.0100_35.5757_173.8172,-0.0414674732742452,,,,,,,,,
Lipids_POS_630.1731_304.7268_242.9257,-0.0433470645656537,,,,,,,,,
Lipids_NEG_1119.7129_308.0453_370.8307,-0.0426182965411581,,,,,,,,,
Lipids_POS_515.0074_532.0168_198.2033,-0.042592539608089,,,,,,,,,
Lipids_NEG_856.5701_272.4247_315.6079,-0.0520133819865105,,,,,,,,,
Lipids_POS_878.6357_328.9684_328.4246,-0.0519965587833706,,,,,,,,,
Lipids_NEG_995.1668_406.0206_310.1260,-0.0511025107968664,,,,,,,,,
Lipids_POS_597.0106_531.9495_214.9989,-0.0506510328466817,,,,,,,,,
Lipids_POS_544.4204_228.3860_247.0368,-0.0493953839128531,,,,,,,,,
Lipids_POS_1965.4878_351.5719_793.1509,-0.0465949089018582,,,,,,,,,
Lipids_POS_877.7261_370.4386_329.3965,-0.046436839328562,,,,,,,,,
Lipids_NEG_717.1036_311.6661_258.7334,-0.04730708478213,,,,,,,,,
Lipids_POS_704.5528_364.4451_288.9149,-0.0482128627179907,,,,,,,,,
Lipids_NEG_499.0899_268.4575_217.6470,-0.0480016923112122,,,,,,,,,
Lipids_NEG_750.6959_433.4463_310.2556,-0.0479087966334136,,,,,,,,,
Lipids_POS_1236.2437_416.3354_341.6452,-0.0591781752658458,,,,,,,,,
Lipids_POS_1207.2907_485.3063_338.3170,-0.0594919916680402,,,,,,,,,
Lipids_NEG_888.6837_396.6804_333.1090,-0.0541125164825357,,,,,,,,,
Lipids_NEG_581.3353_528.0875_262.1594,-0.0546483039261284,,,,,,,,,
Lipids_POS_832.2390_437.3899_266.8033,-0.0551306355661393,,,,,,,,,
Lipids_NEG_724.6415_398.0650_304.2407,-0.0574648761431995,,,,,,,,,
Lipids_NEG_539.3247_528.2578_249.9860,-0.0562461782678237,,,,,,,,,
Lipids_POS_1648.8424_387.9011_714.3534,-0.0633776765228521,,,,,,,,,
Lipids_NEG_878.6256_351.0652_326.2995,-0.0663039686462852,,,,,,,,,
Lipids_POS_1244.3605_492.4100_354.9595,-0.0683922545933801,,,,,,,,,
Lipids_POS_965.2998_429.0720_303.6302,-0.0982134694453839,,,,,,,,,
Lipids_POS_1067.2169_432.4465_311.7311,-0.0941644183516391,,,,,,,,,
Lipids_POS_1458.3007_475.7609_376.1470,-0.083509733363446,,,,,,,,,
Lipids_POS_1368.2505_474.6239_357.1631,-0.0742003643044782,,,,,,,,,
Lipids_POS_1134.8884_415.0642_381.9352,-0.0719904598292821,,,,,,,,,
Lipids_POS_1632.4649_482.5564_449.0079,-0.0726956258631461,,,,,,,,,
Lipids_POS_973.8119_382.0648_356.3163,-0.0765990724325194,,,,,,,,,
Lipids_POS_369.3514_404.4833_210.7021,-0.0762017044740748,,,,,,,,,
Lipids_POS_1018.8169_413.7040_368.5522,-0.0778374979647704,,,,,,,,,
Lipids_POS_1085.2275_419.0866_317.2182,-0.078770922393537,,,,,,,,,
Lipids_NEG_754.5748_383.2631_291.7517,-0.0614666699876092,-0.0530283729662644,0.061886315250601,0.0587750938874764,,,,0.0425234181152477,,0.0592052172901197
Lipids_POS_594.4844_308.4044_273.3299,-0.0546081990419254,-0.0600855503165508,0.0722021184572503,0.072839003248127,,,,,,0.0435296279668641
Lipids_NEG_1016.8042_413.4118_359.5753,-0.0777976139038859,-0.0569236452199279,0.0655956462228351,0.0473010345991894,,,,,,0.0468296532237436
Lipids_NEG_712.6424_406.3673_302.8363,-0.0614077010429648,-0.0532163430282434,0.0672096417248822,0.0560175229623289,,,,,,0.0559140962258366
Lipids_NEG_782.6042_399.7777_300.1993,-0.0924546489194986,-0.086035879168224,0.1022958195688486,0.0695572207366146,,,,,,0.064172916068204
Lipids_NEG_781.5918_382.4952_297.4431,-0.096411595067634,-0.0898792290628247,0.0794798276218043,0.0662964067332085,,,,,,0.0493512317309851
Lipids_NEG_892.5990_308.5720_319.5138,-0.1013754294314615,-0.0428134448067667,0.0895025712350095,0.0528462107108743,,,,,,0.0508099163968443
Lipids_NEG_1175.7761_329.4500_384.3882,-0.1038008837198499,-0.0409805644956785,0.0975607459930716,0.0585406472205356,,,,,,0.0491325223204948
Lipids_NEG_763.5875_330.9651_302.6539,-0.1215794734213476,-0.0579253604304262,0.0764060794837765,0.0630471873467748,,,,,,0.0428465634627709
Lipids_NEG_736.6819_427.4490_307.8527,-0.1320043730732898,-0.0620085452012565,0.0832857575245335,0.0441974068193592,,,,,,0.0533971813318173
Lipids_POS_830.6367_341.3831_321.6295,-0.1069527418579198,-0.0663117197381804,0.0717295634647903,0.0507704419523975,-0.0493612983998995,,,,,
Lipids_POS_554.9050_459.7708_197.3170,-0.1041003793638521,-0.0638626392645551,0.0879062281983206,0.0655809782485963,,,0.0531076360973208,,,
Lipids_POS_1323.2619_483.8770_456.4325,-0.1098449794396134,-0.0525356168721046,0.0816599499089553,0.0713451168778371,,,0.0461084833671341,,,
Lipids_NEG_637.5884_388.6415_285.6675,-0.0831431823592325,-0.04803240922023,0.0993084220353774,0.0525456367421959,,,0.0524520226299217,,,
Lipids_POS_909.7148_369.1092_338.8413,-0.0787349682524543,-0.0732667143776859,0.1105897150119686,0.0699375323282083,,,0.0538521334283377,,,
Lipids_POS_868.7333_386.2419_334.9049,-0.0620194905018334,-0.0443904844877459,0.0806825666992295,0.0823519972581144,,,0.0586582521738709,,,
Lipids_NEG_739.5879_401.9707_307.2423,-0.060543136881708,-0.0467185042118173,0.0650801746588928,0.0486605922630924,,,0.0415145801379317,,,
Lipids_POS_719.5678_324.0620_307.7823,-0.0729427289962648,-0.0508886166516514,0.0686949374566062,0.0489149066840501,,,0.0422447498744151,,,
Lipids_POS_858.6677_360.1877_327.4821,-0.07809028293776,-0.044068029003463,0.0689039125714107,0.0590269485679567,,,-0.0433372169851592,,,
Lipids_NEG_971.6839_409.7467_347.3816,-0.0612849075062519,-0.0958286687834803,0.0929893184058658,0.0624022658856996,,,,,,
Lipids_POS_815.6976_468.4184_323.7405,-0.0899352590485031,-0.0995054436133923,0.060914695875499,0.0599758078037444,,,,,,
Lipids_NEG_415.3209_254.4715_223.7397,-0.0835188713548556,-0.085786374599887,0.0761978969377881,0.0459019123336888,,,,,,
Lipids_NEG_792.4926_287.5222_297.5081,-0.0771110211929561,-0.0838297203373932,0.0709733208842397,0.061270573021781,,,,,,
Lipids_POS_1347.2107_414.0267_461.0937,-0.0870738535927277,-0.0739710334808849,0.0743786304661113,0.0674681982190556,,,,,,
Lipids_NEG_764.5215_305.7856_286.9691,-0.0619619188029458,-0.0485582025361775,0.0949325727729542,0.0704031613172708,,,,,,
Lipids_POS_680.5969_400.5335_303.2379,-0.0516387732938761,-0.0471326962203671,0.0867761642661653,0.0754401724267326,,,,,,
Lipids_NEG_914.6067_358.3115_334.3583,-0.0797482605357297,-0.0551826502735148,0.0646745887766159,0.0563271045155842,,,,,,
Lipids_NEG_555.4417_345.6234_272.2449,-0.0649293837556236,-0.0556094565621013,0.0816949345695989,0.0503923204885243,,,,,,
Lipids_NEG_820.5699_328.8971_308.5338,-0.0711630284650157,-0.0505908320206279,0.0758726793492809,0.0598679122692043,,,,,,
Lipids_NEG_201.0224_39.7467_143.8636,-0.0541394606385643,-0.0598366427770152,0.0623173674548931,0.0542488339299098,,,,,,
Lipids_NEG_904.8686_413.8574_355.0948,-0.0462307476325116,-0.047614683505115,0.0535018071723405,0.060006289708231,,,,,,
Lipids_POS_776.5793_328.7964_310.7333,-0.0579222200603868,-0.0428532415843401,0.0699648766749191,0.0503563567831303,,,,,,
Lipids_NEG_919.7514_463.6862_340.4997,-0.0664792190740959,-0.0452775386350651,0.0490498297318522,0.0468780272483071,,,,,,
Lipids_POS_742.5371_339.9907_286.0821,-0.0590842065157058,-0.0468591317399007,0.0572576415518898,0.0475585726031917,,,,,,
Lipids_NEG_898.5774_342.4678_330.3184,-0.1333137595505811,,0.1191986105483919,0.080003939617216,,0.0659072058601791,,,,
Lipids_POS_723.6376_406.5023_313.1006,-0.0895165286248319,,0.1151312993274983,0.0904097072664479,,0.0426652374899422,,,,
Lipids_NEG_370.8738_45.7346_162.2030,-0.106574035683533,,0.1418038156137027,0.099789390471451,,,,,,
Lipids_POS_518.3237_137.0870_230.1950,-0.100630834658098,,0.1207718344870781,0.1044279372841305,,,,,,
Lipids_POS_742.5704_328.3331_295.0133,-0.1122422929083572,,0.0998916862774641,0.0943467492336607,,,,,,
Lipids_NEG_576.3300_136.7053_252.9075,-0.122548345334604,,0.1272208963271696,0.09723852986297,,,,,,
Lipids_NEG_734.4600_223.4492_289.1105,-0.1252028442646319,,0.1162086488415461,0.0803525566615034,,,,,,
Lipids_NEG_718.5389_368.4558_283.6064,-0.1127687391929883,,0.1137512687638135,0.0542476464528132,,,,,0.044381203897111,
Lipids_NEG_527.4463_364.8525_255.8106,-0.10527233277194,,0.0916134020272399,0.0515829487572487,,,,,,
Lipids_NEG_1131.8427_405.5260_375.6147,-0.1073096826586953,,0.1088548438654238,0.0542031916360777,,,,,,
Lipids_POS_756.5889_383.1474_297.4175,-0.045584775280748,,0.045639268051967,0.0620651618826156,,,,0.0430825042565639,,0.0614410983345459
Lipids_POS_1536.1688_343.6559_475.5353,-0.0776906338320897,,0.0807451048840945,0.0588866863067992,,,,,,0.0522824618124342
Lipids_POS_718.5738_357.3226_297.4026,-0.0823024466119576,,0.0929584377485683,0.0703829085469237,,,,,,0.0677323843367207
